ServerName,DatabaseName,DatabaseFileName,FileType,TimeDataCollected,CounterName,AggregatorType,Value
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM17_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM17.mdf,ROWS,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FRM,Mean,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM18_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM18.mdf,ROWS,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FRM,Mean,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM19_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM19.mdf,ROWS,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FRM,Mean,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM20_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM20.mdf,ROWS,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0.05263158
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0.94736844
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRM,Max,1
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,226.6842
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWM,Variance,290612.1
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWM,Max,403
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNW,Mean,4032.3157
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNW,Variance,94853344
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNW,Max,7175
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNR,Mean,16.68421
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNR,Variance,20424.107
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNR,Max,145
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRL,Mean,0.5650484
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRL,Variance,44.998684
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRL,Max,6.75
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWL,Mean,10.2427845
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWL,Variance,739.97144
LEGACYSQL2012,TEAM01_TenantDataDb,C:\Data\TenantDataDb_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWL,Max,19.88932
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0.05263158
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0.94736844
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRM,Max,1
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,198.89473
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWM,Variance,214141.8
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWM,Max,355
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNW,Mean,3553.2104
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNW,Variance,69723720
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNW,Max,6470
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNR,Mean,16.68421
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNR,Variance,12528.105
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNR,Max,116
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRL,Mean,1.639638
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRL,Variance,182.33449
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRL,Max,12.625
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWL,Mean,11.323336
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWL,Variance,720.24365
LEGACYSQL2012,TEAM02_TenantDataDb,C:\Data\TenantDataDb_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWL,Max,19.445234
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0.05263158
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0.94736844
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRM,Max,1
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,230.1579
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWM,Variance,294740.53
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWM,Max,423
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNW,Mean,4093.6316
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNW,Variance,93557960
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNW,Max,7782
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNR,Mean,16.68421
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNR,Variance,12728.1045
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNR,Max,105
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRL,Mean,3.3894112
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRL,Variance,1146.9092
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRL,Max,29.75
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWL,Mean,11.080628
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWL,Variance,841.47064
LEGACYSQL2012,TEAM03_TenantDataDb,C:\Data\TenantDataDb_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWL,Max,20.4938
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0.05263158
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0.94736844
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.ldf,LOG,2021-11-15 12:01:00,FRM,Max,1
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,214.57895
LEGACYSQL2012,TEAM04_TenantDataDb,C:\Data\TenantDataDb_TEAM4.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
